DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names (3)|Attributes from Lookup Table
claimcenter.dbo.cc_bulkinvoice|DefaultCostType|ID|claimcenter.dbo.cctl_CostType|cctl_CostType_TypeCode_DefaultCostType / cctl_CostType_Name_DefaultCostType / cctl_CostType_Description_DefaultCostType|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoice|DefaultPaymentType|ID|claimcenter.dbo.cctl_PaymentType|cctl_PaymentType_TypeCode_DefaultPaymentType / cctl_PaymentType_Name_DefaultPaymentType / cctl_PaymentType_Description_DefaultPaymentType|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoice|DeliveryMethod|ID|claimcenter.dbo.cctl_DeliveryMethod|cctl_DeliveryMethod_TypeCode_DeliveryMethod / cctl_DeliveryMethod_Name_DeliveryMethod / cctl_DeliveryMethod_Description_DeliveryMethod|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoice|MailingState_Ext|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_MailingState_Ext / cctl_State_Name_MailingState_Ext / cctl_State_Description_MailingState_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoice|PaymentMethod|ID|claimcenter.dbo.cctl_PaymentMethod|cctl_PaymentMethod_TypeCode_PaymentMethod / cctl_PaymentMethod_Name_PaymentMethod / cctl_PaymentMethod_Description_PaymentMethod|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoice|Reportability|ID|claimcenter.dbo.cctl_ReportabilityType|cctl_ReportabilityType_TypeCode_Reportability / cctl_ReportabilityType_Name_Reportability / cctl_ReportabilityType_Description_Reportability|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoice|Status|ID|claimcenter.dbo.cctl_BulkInvoiceStatus|cctl_BulkInvoiceStatus_TypeCode_Status / cctl_BulkInvoiceStatus_Name_Status / cctl_BulkInvoiceStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoice|VendorType_Ext|ID|claimcenter.dbo.cctl_VendorType|cctl_VendorType_TypeCode_VendorType_Ext / cctl_VendorType_Name_VendorType_Ext / cctl_VendorType_Description_VendorType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|CostCategory|ID|claimcenter.dbo.cctl_CostCategory|cctl_CostCategory_TypeCode_CostCategory / cctl_CostCategory_Name_CostCategory / cctl_CostCategory_Description_CostCategory|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|CostType|ID|claimcenter.dbo.cctl_CostType|cctl_CostType_TypeCode_CostType / cctl_CostType_Name_CostType / cctl_CostType_Description_CostType|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|FeeAmountType_Ext|ID|claimcenter.dbo.cctl_FeeAmount_Ext|cctl_FeeAmount_Ext_TypeCode_FeeAmountType_Ext / cctl_FeeAmount_Ext_Name_FeeAmountType_Ext / cctl_FeeAmount_Ext_Description_FeeAmountType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|FeeCategoryType_Ext|ID|claimcenter.dbo.cctl_FeeCategory_Ext|cctl_FeeCategory_Ext_TypeCode_FeeCategoryType_Ext / cctl_FeeCategory_Ext_Name_FeeCategoryType_Ext / cctl_FeeCategory_Ext_Description_FeeCategoryType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|FeeType_Ext|ID|claimcenter.dbo.cctl_FeeType_Ext|cctl_FeeType_Ext_TypeCode_FeeType_Ext / cctl_FeeType_Ext_Name_FeeType_Ext / cctl_FeeType_Ext_Description_FeeType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|PaymentType|ID|claimcenter.dbo.cctl_PaymentType|cctl_PaymentType_TypeCode_PaymentType / cctl_PaymentType_Name_PaymentType / cctl_PaymentType_Description_PaymentType|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|RejectReason_Ext|ID|claimcenter.dbo.cctl_RejectReason_Ext|cctl_RejectReason_Ext_TypeCode_RejectReason_Ext / cctl_RejectReason_Ext_Name_RejectReason_Ext / cctl_RejectReason_Ext_Description_RejectReason_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|ReservingCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_ReservingCurrency / cctl_Currency_Name_ReservingCurrency / cctl_Currency_Description_ReservingCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceitem|Status|ID|claimcenter.dbo.cctl_BulkInvoiceItemStatus|cctl_BulkInvoiceItemStatus_TypeCode_Status / cctl_BulkInvoiceItemStatus_Name_Status / cctl_BulkInvoiceItemStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_bulkinvoiceworkitem|Status|ID|claimcenter.dbo.cctl_WorkItemStatusType|cctl_WorkItemStatusType_TypeCode_Status / cctl_WorkItemStatusType_Name_Status / cctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_businessweek|BusinessWeekEnd|ID|claimcenter.dbo.cctl_Weekdays|cctl_Weekdays_TypeCode_BusinessWeekEnd / cctl_Weekdays_Name_BusinessWeekEnd / cctl_Weekdays_Description_BusinessWeekEnd|TypeCode / Name / Description
claimcenter.dbo.cc_businessweek_zone|Country|ID|claimcenter.dbo.cctl_Country|cctl_Country_TypeCode_Country / cctl_Country_Name_Country / cctl_Country_Description_Country|TypeCode / Name / Description
claimcenter.dbo.cc_businessweek_zone|ZoneType|ID|claimcenter.dbo.cctl_ZoneType|cctl_ZoneType_TypeCode_ZoneType / cctl_ZoneType_Name_ZoneType / cctl_ZoneType_Description_ZoneType|TypeCode / Name / Description
claimcenter.dbo.cc_bizweek_nam_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_catastrophe|Type|ID|claimcenter.dbo.cctl_CatastropheType|cctl_CatastropheType_TypeCode_Type / cctl_CatastropheType_Name_Type / cctl_CatastropheType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.cc_catastropheperil|BureauCauseOfLoss_Ext|ID|claimcenter.dbo.cctl_BureauCauseOfLoss_Ext|cctl_BureauCauseOfLoss_Ext_TypeCode_BureauCauseOfLoss_Ext / cctl_BureauCauseOfLoss_Ext_Name_BureauCauseOfLoss_Ext / cctl_BureauCauseOfLoss_Ext_Description_BureauCauseOfLoss_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_catastropheperil|LossCause|ID|claimcenter.dbo.cctl_LossCause|cctl_LossCause_TypeCode_LossCause / cctl_LossCause_Name_LossCause / cctl_LossCause_Description_LossCause|TypeCode / Name / Description
claimcenter.dbo.cc_catastropheperil|LossType|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_LossType / cctl_LossType_Name_LossType / cctl_LossType_Description_LossType|TypeCode / Name / Description
claimcenter.dbo.cc_catastrophezone|Country|ID|claimcenter.dbo.cctl_Country|cctl_Country_TypeCode_Country / cctl_Country_Name_Country / cctl_Country_Description_Country|TypeCode / Name / Description
claimcenter.dbo.cc_catastrophezone|ZoneType|ID|claimcenter.dbo.cctl_ZoneType|cctl_ZoneType_TypeCode_ZoneType / cctl_ZoneType_Name_ZoneType / cctl_ZoneType_Description_ZoneType|TypeCode / Name / Description
claimcenter.dbo.cc_cat_desc_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_cat_name_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.ccx_ccc_driveinappointment|Subtype|ID|claimcenter.dbo.cctl_CCC_DriveInAppointment|cctl_CCC_DriveInAppointment_TypeCode_Subtype / cctl_CCC_DriveInAppointment_Name_Subtype / cctl_CCC_DriveInAppointment_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.ccx_ccx_Rental_Ext|QsgShop|ID|claimcenter.dbo.cctl_QsgShopStatus|cctl_QsgShopStatus_TypeCode_QsgShop / cctl_QsgShopStatus_Name_QsgShop / cctl_QsgShopStatus_Description_QsgShop|TypeCode / Name / Description
claimcenter.dbo.ccx_ccx_Rental_Ext|RentalCompanyIntegrated|ID|claimcenter.dbo.cctl_RentalCompany_Ext|cctl_RentalCompany_Ext_TypeCode_RentalCompanyIntegrated / cctl_RentalCompany_Ext_Name_RentalCompanyIntegrated / cctl_RentalCompany_Ext_Description_RentalCompanyIntegrated|TypeCode / Name / Description
claimcenter.dbo.ccx_ccx_Rental_Ext|RentalCompanyState|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_RentalCompanyState / cctl_State_Name_RentalCompanyState / cctl_State_Description_RentalCompanyState|TypeCode / Name / Description
claimcenter.dbo.ccx_ccx_Rental_Ext|RentalLimits|ID|claimcenter.dbo.cctl_RentalLimits_Ext|cctl_RentalLimits_Ext_TypeCode_RentalLimits / cctl_RentalLimits_Ext_Name_RentalLimits / cctl_RentalLimits_Ext_Description_RentalLimits|TypeCode / Name / Description
claimcenter.dbo.ccx_ccx_Rental_Ext|RentalStatus|ID|claimcenter.dbo.cctl_RentalStatus_Ext|cctl_RentalStatus_Ext_TypeCode_RentalStatus / cctl_RentalStatus_Ext_Name_RentalStatus / cctl_RentalStatus_Ext_Description_RentalStatus|TypeCode / Name / Description
claimcenter.dbo.ccx_cc_sf_bulkinvoicedata|ProcessedStatus|ID|claimcenter.dbo.cctl_YesNoNA_Ext|cctl_YesNoNA_Ext_TypeCode_ProcessedStatus / cctl_YesNoNA_Ext_Name_ProcessedStatus / cctl_YesNoNA_Ext_Description_ProcessedStatus|TypeCode / Name / Description
claimcenter.dbo.ccx_cfprdataresp_ext|DownloadStatus|ID|claimcenter.dbo.cctl_CFPRStatusList_Ext|cctl_CFPRStatusList_Ext_TypeCode_DownloadStatus / cctl_CFPRStatusList_Ext_Name_DownloadStatus / cctl_CFPRStatusList_Ext_Description_DownloadStatus|TypeCode / Name / Description
claimcenter.dbo.cc_check|BankAccount|ID|claimcenter.dbo.cctl_BankAccount|cctl_BankAccount_TypeCode_BankAccount / cctl_BankAccount_Name_BankAccount / cctl_BankAccount_Description_BankAccount|TypeCode / Name / Description
claimcenter.dbo.cc_check|BankAccountType|ID|claimcenter.dbo.cctl_BankAccountType|cctl_BankAccountType_TypeCode_BankAccountType / cctl_BankAccountType_Name_BankAccountType / cctl_BankAccountType_Description_BankAccountType|TypeCode / Name / Description
claimcenter.dbo.cc_check|CheckBatching|ID|claimcenter.dbo.cctl_CheckBatching|cctl_CheckBatching_TypeCode_CheckBatching / cctl_CheckBatching_Name_CheckBatching / cctl_CheckBatching_Description_CheckBatching|TypeCode / Name / Description
claimcenter.dbo.cc_check|CheckCancelStatus_Ext|ID|claimcenter.dbo.cctl_CheckCancelStatus_Ext|cctl_CheckCancelStatus_Ext_TypeCode_CheckCancelStatus_Ext / cctl_CheckCancelStatus_Ext_Name_CheckCancelStatus_Ext / cctl_CheckCancelStatus_Ext_Description_CheckCancelStatus_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|CheckInstructions|ID|claimcenter.dbo.cctl_CheckHandlingInstructions|cctl_CheckHandlingInstructions_TypeCode_CheckInstructions / cctl_CheckHandlingInstructions_Name_CheckInstructions / cctl_CheckHandlingInstructions_Description_CheckInstructions|TypeCode / Name / Description
claimcenter.dbo.cc_check|CheckType|ID|claimcenter.dbo.cctl_CheckType|cctl_CheckType_TypeCode_CheckType / cctl_CheckType_Name_CheckType / cctl_CheckType_Description_CheckType|TypeCode / Name / Description
claimcenter.dbo.cc_check|DeductionType|ID|claimcenter.dbo.cctl_DeductionType|cctl_DeductionType_TypeCode_DeductionType / cctl_DeductionType_Name_DeductionType / cctl_DeductionType_Description_DeductionType|TypeCode / Name / Description
claimcenter.dbo.cc_check|DeliveryMethod|ID|claimcenter.dbo.cctl_DeliveryMethod|cctl_DeliveryMethod_TypeCode_DeliveryMethod / cctl_DeliveryMethod_Name_DeliveryMethod / cctl_DeliveryMethod_Description_DeliveryMethod|TypeCode / Name / Description
claimcenter.dbo.cc_check|EscheatStatusType_Ext|ID|claimcenter.dbo.cctl_EscheatStatusType_Ext|cctl_EscheatStatusType_Ext_TypeCode_EscheatStatusType_Ext / cctl_EscheatStatusType_Ext_Name_EscheatStatusType_Ext / cctl_EscheatStatusType_Ext_Description_EscheatStatusType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|GrossSettlement_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_GrossSettlement_Ext / cctl_YesNo_Name_GrossSettlement_Ext / cctl_YesNo_Description_GrossSettlement_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|MailingState_Ext|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_MailingState_Ext / cctl_State_Name_MailingState_Ext / cctl_State_Description_MailingState_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|MedicalServices_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_MedicalServices_Ext / cctl_YesNo_Name_MedicalServices_Ext / cctl_YesNo_Description_MedicalServices_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|MemoPhrase_Ext|ID|claimcenter.dbo.cctl_MemoPhrase_Ext|cctl_MemoPhrase_Ext_TypeCode_MemoPhrase_Ext / cctl_MemoPhrase_Ext_Name_MemoPhrase_Ext / cctl_MemoPhrase_Ext_Description_MemoPhrase_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|PayeePhrase_Ext|ID|claimcenter.dbo.cctl_PayeePhrase_Ext|cctl_PayeePhrase_Ext_TypeCode_PayeePhrase_Ext / cctl_PayeePhrase_Ext_Name_PayeePhrase_Ext / cctl_PayeePhrase_Ext_Description_PayeePhrase_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|PaymentMethod|ID|claimcenter.dbo.cctl_PaymentMethod|cctl_PaymentMethod_TypeCode_PaymentMethod / cctl_PaymentMethod_Name_PaymentMethod / cctl_PaymentMethod_Description_PaymentMethod|TypeCode / Name / Description
claimcenter.dbo.cc_check|Reportability|ID|claimcenter.dbo.cctl_ReportabilityType|cctl_ReportabilityType_TypeCode_Reportability / cctl_ReportabilityType_Name_Reportability / cctl_ReportabilityType_Description_Reportability|TypeCode / Name / Description
claimcenter.dbo.cc_check|ReportablePayment_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_ReportablePayment_Ext / cctl_YesNo_Name_ReportablePayment_Ext / cctl_YesNo_Description_ReportablePayment_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_check|Status|ID|claimcenter.dbo.cctl_TransactionStatus|cctl_TransactionStatus_TypeCode_Status / cctl_TransactionStatus_Name_Status / cctl_TransactionStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_checkpayee|PayeeType|ID|claimcenter.dbo.cctl_ContactRole|cctl_ContactRole_TypeCode_PayeeType / cctl_ContactRole_Name_PayeeType / cctl_ContactRole_Description_PayeeType|TypeCode / Name / Description
claimcenter.dbo.cc_checkrecurrence|RecurrenceDay|ID|claimcenter.dbo.cctl_RecurrenceDay|cctl_RecurrenceDay_TypeCode_RecurrenceDay / cctl_RecurrenceDay_Name_RecurrenceDay / cctl_RecurrenceDay_Description_RecurrenceDay|TypeCode / Name / Description
claimcenter.dbo.cc_checkrecurrence|Subtype|ID|claimcenter.dbo.cctl_CheckRecurrence|cctl_CheckRecurrence_TypeCode_Subtype / cctl_CheckRecurrence_Name_Subtype / cctl_CheckRecurrence_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_checkrecurrence|RecurrenceWeek|ID|claimcenter.dbo.cctl_RecurrenceWeek|cctl_RecurrenceWeek_TypeCode_RecurrenceWeek / cctl_RecurrenceWeek_Name_RecurrenceWeek / cctl_RecurrenceWeek_Description_RecurrenceWeek|TypeCode / Name / Description
claimcenter.dbo.cc_checkrpt|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_checkrpt|ReservingCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_ReservingCurrency / cctl_Currency_Name_ReservingCurrency / cctl_Currency_Description_ReservingCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_citation|CitationType|ID|claimcenter.dbo.cctl_CitationType|cctl_CitationType_TypeCode_CitationType / cctl_CitationType_Name_CitationType / cctl_CitationType_Description_CitationType|TypeCode / Name / Description
claimcenter.dbo.cc_claim|AccidentType|ID|claimcenter.dbo.cctl_AccidentType|cctl_AccidentType_TypeCode_AccidentType / cctl_AccidentType_Name_AccidentType / cctl_AccidentType_Description_AccidentType|TypeCode / Name / Description
claimcenter.dbo.cc_claim|AssignmentLossType_Ext|ID|claimcenter.dbo.cctl_AssignmentLossType_Ext|cctl_AssignmentLossType_Ext_TypeCode_AssignmentLossType_Ext / cctl_AssignmentLossType_Ext_Name_AssignmentLossType_Ext / cctl_AssignmentLossType_Ext_Description_AssignmentLossType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_claim|AssignmentStatus|ID|claimcenter.dbo.cctl_AssignmentStatus|cctl_AssignmentStatus_TypeCode_AssignmentStatus / cctl_AssignmentStatus_Name_AssignmentStatus / cctl_AssignmentStatus_Description_AssignmentStatus|TypeCode / Name / Description
claimcenter.dbo.cc_claim|CATRelated_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_CATRelated_Ext / cctl_YesNo_Name_CATRelated_Ext / cctl_YesNo_Description_CATRelated_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_claim|ClaimSource|ID|claimcenter.dbo.cctl_ClaimSource|cctl_ClaimSource_TypeCode_ClaimSource / cctl_ClaimSource_Name_ClaimSource / cctl_ClaimSource_Description_ClaimSource|TypeCode / Name / Description
claimcenter.dbo.cc_claim|ClaimTier|ID|claimcenter.dbo.cctl_ClaimTier|cctl_ClaimTier_TypeCode_ClaimTier / cctl_ClaimTier_Name_ClaimTier / cctl_ClaimTier_Description_ClaimTier|TypeCode / Name / Description
claimcenter.dbo.cc_claim|ClosedOutcome|ID|claimcenter.dbo.cctl_ClaimClosedOutcomeType|cctl_ClaimClosedOutcomeType_TypeCode_ClosedOutcome / cctl_ClaimClosedOutcomeType_Name_ClosedOutcome / cctl_ClaimClosedOutcomeType_Description_ClosedOutcome|TypeCode / Name / Description
claimcenter.dbo.cc_claim|ConcurrentEmp|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_ConcurrentEmp / cctl_YesNo_Name_ConcurrentEmp / cctl_YesNo_Description_ConcurrentEmp|TypeCode / Name / Description
claimcenter.dbo.cc_claim|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_claim|DrugsInvolved|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_DrugsInvolved / cctl_YesNo_Name_DrugsInvolved / cctl_YesNo_Description_DrugsInvolved|TypeCode / Name / Description
claimcenter.dbo.cc_claim|EmpQusValidity|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_EmpQusValidity / cctl_YesNo_Name_EmpQusValidity / cctl_YesNo_Description_EmpQusValidity|TypeCode / Name / Description
claimcenter.dbo.cc_claim|FaultRating|ID|claimcenter.dbo.cctl_FaultRating|cctl_FaultRating_TypeCode_FaultRating / cctl_FaultRating_Name_FaultRating / cctl_FaultRating_Description_FaultRating|TypeCode / Name / Description
claimcenter.dbo.cc_claim|Flagged|ID|claimcenter.dbo.cctl_FlaggedType|cctl_FlaggedType_TypeCode_Flagged / cctl_FlaggedType_Name_Flagged / cctl_FlaggedType_Description_Flagged|TypeCode / Name / Description
claimcenter.dbo.cc_claim|HowReported|ID|claimcenter.dbo.cctl_HowReportedType|cctl_HowReportedType_TypeCode_HowReported / cctl_HowReportedType_Name_HowReported / cctl_HowReportedType_Description_HowReported|TypeCode / Name / Description
claimcenter.dbo.cc_claim|ISOStatus|ID|claimcenter.dbo.cctl_ISOStatus|cctl_ISOStatus_TypeCode_ISOStatus / cctl_ISOStatus_Name_ISOStatus / cctl_ISOStatus_Description_ISOStatus|TypeCode / Name / Description
claimcenter.dbo.cc_claim|JurisdictionState|ID|claimcenter.dbo.cctl_Jurisdiction|cctl_Jurisdiction_TypeCode_JurisdictionState / cctl_Jurisdiction_Name_JurisdictionState / cctl_Jurisdiction_Description_JurisdictionState|TypeCode / Name / Description
claimcenter.dbo.cc_claim|LargeLossNotificationStatus|ID|claimcenter.dbo.cctl_LargeLossNotificationStat|cctl_LargeLossNotificationStat_TypeCode_LargeLossNotificationStatus / cctl_LargeLossNotificationStat_Name_LargeLossNotificationStatus / cctl_LargeLossNotificationStat_Description_LargeLossNotificationStatus|TypeCode / Name / Description
