DB/TABLE|Send to Lake|PII (Y/N)|CDC Column|LookUp Ref|HardDeleteFlag|PartitionBy|NumPartitions|Rows|Notes
[PolicyCenterL4-1].dbo.pctl_bp7swresistance_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bp7windhailhabitctyref|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bp7windscertificate_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bp7windsrmaterial_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bpcovoccupationtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bpcreason_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bpcrecord_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bpcrecordstatus_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bpcsource_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bpctargets_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_bpctype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_broadlimited|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_building|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_buildingalarmtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_buildingimprtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_buildinglimitrange|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_buildingrangetx_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_buildingsidetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_burglarysafeguard|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessautocond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessautocov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessautoexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessinperupproptype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessinteruplimofins|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businesslocationtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessownerscond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessownerscov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessownersexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businesstype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businesstypecategory|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessvehiclecov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_businessvehiclemodifier|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7autodealercond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7autodealercov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7autodealerexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7autonumberingkey|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7avgnoofjobsites|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7bodytype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7businessuseclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7commautolinecond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7commautolinecov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7commautolineexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7cost|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7costtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7coveragetype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7disabilitybenefits|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7driverstatus_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7exposuretype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7fleetty|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garagedealersbuildings|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garagedealersclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garagedealerscoveraget|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garagedealersphysicald|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garagekeepersratingbas|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garageservicecond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garageservicecov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7garageserviceexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7grgsrvsscheditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7hiredautocostofhire|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7jurisdictioncosttype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7legalentity|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7linemod|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7lineschedconditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7lineschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7lineschedcovitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7modeltype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7mvrviolationtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7namedindividualcond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7namedindividualcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7namedindividualexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7numberofdaysadvance|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7optionalnumberofdays|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7policyminprem_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7policytype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassengercond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassengercov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassengerexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassengerfleet|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassengeroperat|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassengertype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassengeruse|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7privatepassscheditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7publictransportationfl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7publictransportationra|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7publictransportationty|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7publictransportcond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7publictransportcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7publictransportexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7publictransscheditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7radiusclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7registrykey|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7risktype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7seatingcapacity|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7sizeclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypecond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypecov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypeexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypescheditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypesclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypesmotorcycle|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypessupplement|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7specialtypestype1|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7statecond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7statecov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7stateexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7statrecord|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7trailerhowused|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7truckcond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7truckcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7truckexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7truckfleet|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7truckradiusclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7truckscheditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7trucksecondaryclassifi|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7vehiclecodeaffprgm_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7vehicleoperatedmiles|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7vehicletype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7vehptncuse_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7vehterritoryuse_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7vehtncuse_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7violationtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calcroutineparamname|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calcstepcategory|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calcstepoperandcategory|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calcstepoperandtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calcstepoperatorcategory|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calcstepoperatortype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calcsteptype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_calculationmethod|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cancellationsource|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_catastrophetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_causeofloss|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_characterset|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_chargepattern|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cisinspection_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cisinspectionres_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_claimpaymentext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_claimsfreq_bop_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_claimsseverity_bop_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_claimtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_classcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_classtype_bop_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_closereason_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cluecauseofloss|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cluelineofbusiness|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cluelossdetail_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cluereservedetail_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cluestatus_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coastalcountyaction_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coastalharristier1zip|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coinsurance|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_combineddriverexp|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_commercialpropertycond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_commercialpropertycov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_commercialpropertyexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_commissionindtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_commissionoffered_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_componenttype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_conditionlookup|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_consistencychecktype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_constructiongroup_bop_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_constructiontype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_constructiontype_bop_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_constructiontype_hoe|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contact|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactapprovalstatus|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactbidirel|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactchangeres|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactclass|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactdestructionstatus|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactdestructstatuscat|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactlinkstatustype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactmatchresulttype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactrel|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactrelcons|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactsearchresulttype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contactsearchtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contacttagtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contacttype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contingencyaction|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contingencystatus|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contracteffectiveperiod|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contractorsequipcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contractorsequipment|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contractortype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contractstatus|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contrequippartcond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contrequippartcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_contrequippartexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coordinatebenefits|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coordinatepip|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_country|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coverageavailabilityissue|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coverageavailabilitytype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coverageform|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveragelookup|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveragepatternsearchtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coverageratefactor|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveragescarating_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveragesdfrating|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveragesparating|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveragesymboltype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveredpartytype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermlookup|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermmodelagg|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermmodelrest|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermmodeltype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermmodelval|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermoptlookup|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermpacklookup|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermpremaddcov_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_covtermusetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cpblanketcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cpbuildingcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cpcauseofloss|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cpcost|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cplocationcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cpmodifier|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cpreportingform|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cpvaluationmethod|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_creditcardissuer|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_creditcardtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_creditlevelext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_creditreportdmext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_creditscoretype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_creditstatusext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ct_windmitigationdisc_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cucost|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_culayer_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_culine_extcond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_culine_extcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_culine_extexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_culinemod|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_culineschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cupolicytype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cuprogramtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_currency|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_customerservicetier|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_customhistorytype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_customizationvalue_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datachangestatus|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datadistributiontype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datagenactiontype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datagenstatustype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datebindatatype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datecalcunit|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datefieldstosearchtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_daterangechoicetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_datesearchtype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dayofweek|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dbupdatestatsrunnertype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_declinationactiontype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_deductiblebasis|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_deductiblecauseofloss|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_deductibletype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_defaultratefactorrow|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_depositfrequency|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_deppmntscheduletype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_derivedincidentattribute|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_descofoperations_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_descriptionproperty_bp7|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_designatesitesops|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_destructionrequeststatus|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dfbasecovtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dfcovpremtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dffeerateroutines_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dfsurchrgrateroutines_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_diagnosticratingworksheet|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_diagratingworksheetref|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_diffreason|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_disttoworkschool|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_divingboards|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_ar_errorcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_az_errorcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_co_errorcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_ga_errorcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_ia_errorcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_md_errorcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_mo_errorcodetype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_dmv_ms_errorcodetype|Y||Truncate and Load|TypeList|||||
