DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table|Different?|Harmonized Column Names (3)
[PolicyCenterL4-1].dbo.pcx_additionalinsuredcov|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_addInsuredcovBP7ext|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_addlinterestdetail|AdditionalInterestType|ID|[PolicyCenterL4-1].dbo.pctl_AdditionalInterestType|pctl_AdditionalInterestType_TypeCode / pctl_AdditionalInterestType_Name / pctl_AdditionalInterestType_Description|TypeCode / Name / Description|Y|pctl_AdditionalInterestType_TypeCode_AdditionalInterestType / pctl_AdditionalInterestType_Name_AdditionalInterestType / pctl_AdditionalInterestType_Description_AdditionalInterestType
[PolicyCenterL4-1].dbo.pc_addlinterestdetail|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_addlinterestdetail|DescriptionProperty|ID|[PolicyCenterL4-1].dbo.pctl_DescriptionProperty_BP7|pctl_DescriptionProperty_BP7_TypeCode / pctl_DescriptionProperty_BP7_Name / pctl_DescriptionProperty_BP7_Description|TypeCode / Name / Description|Y|pctl_DescriptionProperty_BP7_TypeCode_DescriptionProperty / pctl_DescriptionProperty_BP7_Name_DescriptionProperty / pctl_DescriptionProperty_BP7_Description_DescriptionProperty
[PolicyCenterL4-1].dbo.pc_addlinterestdetail|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_AddlInterestDetail|pctl_AddlInterestDetail_TypeCode / pctl_AddlInterestDetail_Name / pctl_AddlInterestDetail_Description|TypeCode / Name / Description|Y|pctl_AddlInterestDetail_TypeCode_Subtype / pctl_AddlInterestDetail_Name_Subtype / pctl_AddlInterestDetail_Description_Subtype
[PolicyCenterL4-1].dbo.pc_address|AddressType|ID|[PolicyCenterL4-1].dbo.pctl_AddressType|pctl_AddressType_TypeCode / pctl_AddressType_Name / pctl_AddressType_Description|TypeCode / Name / Description|Y|pctl_AddressType_TypeCode_AddressType / pctl_AddressType_Name_AddressType / pctl_AddressType_Description_AddressType
[PolicyCenterL4-1].dbo.pc_address|Country|ID|[PolicyCenterL4-1].dbo.pctl_Country|pctl_Country_TypeCode / pctl_Country_Name / pctl_Country_Description|TypeCode / Name / Description|Y|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country
[PolicyCenterL4-1].dbo.pc_address|GeocodeStatus|ID|[PolicyCenterL4-1].dbo.pctl_GeocodeStatus|pctl_GeocodeStatus_TypeCode / pctl_GeocodeStatus_Name / pctl_GeocodeStatus_Description|TypeCode / Name / Description|Y|pctl_GeocodeStatus_TypeCode_GeocodeStatus / pctl_GeocodeStatus_Name_GeocodeStatus / pctl_GeocodeStatus_Description_GeocodeStatus
[PolicyCenterL4-1].dbo.pc_address|State|ID|[PolicyCenterL4-1].dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description|Y|pctl_State_TypeCode_State / pctl_State_Name_State / pctl_State_Description_State
[PolicyCenterL4-1].dbo.pc_address|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_Address|pctl_Address_TypeCode / pctl_Address_Name / pctl_Address_Description|TypeCode / Name / Description|Y|pctl_Address_TypeCode_Subtype / pctl_Address_Name_Subtype / pctl_Address_Description_Subtype
[PolicyCenterL4-1].dbo.pc_address|PhoneCountry|ID|[PolicyCenterL4-1].dbo.pctl_PhoneCountryCode|pctl_PhoneCountryCode_TypeCode / pctl_PhoneCountryCode_Name / pctl_PhoneCountryCode_Description|TypeCode / Name / Description|Y|pctl_PhoneCountryCode_TypeCode_PhoneCountry / pctl_PhoneCountryCode_Name_PhoneCountry / pctl_PhoneCountryCode_Description_PhoneCountry
[PolicyCenterL4-1].dbo.pc_addresscorrection|Country|ID|[PolicyCenterL4-1].dbo.pctl_Country|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country|TypeCode / Name / Description|N|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country
[PolicyCenterL4-1].dbo.pc_addresscorrection|State|ID|[PolicyCenterL4-1].dbo.pctl_State|pctl_State_TypeCode_State / pctl_State_Name_State / pctl_State_Description_State|TypeCode / Name / Description|N|pctl_State_TypeCode_State / pctl_State_Name_State / pctl_State_Description_State
[PolicyCenterL4-1].dbo.pc_affinitygroup|AffinityGroupType|ID|[PolicyCenterL4-1].dbo.pctl_AffinityGroupType|pctl_AffinityGroupType_TypeCode / pctl_AffinityGroupType_Name / pctl_AffinityGroupType_Description|TypeCode / Name / Description|Y|pctl_AffinityGroupType_TypeCode_AffinityGroupType / pctl_AffinityGroupType_Name_AffinityGroupType / pctl_AffinityGroupType_Description_AffinityGroupType
[PolicyCenterL4-1].dbo.pc_affinitygroup|PrimaryContactPhoneCountryCode|ID|[PolicyCenterL4-1].dbo.pctl_PhoneCountryCode|pctl_PhoneCountryCode_TypeCode / pctl_PhoneCountryCode_Name / pctl_PhoneCountryCode_Description|TypeCode / Name / Description|Y|pctl_PhoneCountryCode_TypeCode_PrimaryContactPhoneCountryCode / pctl_PhoneCountryCode_Name_PrimaryContactPhoneCountryCode / pctl_PhoneCountryCode_Description_PrimaryContactPhoneCountryCode
[PolicyCenterL4-1].dbo.pcx_affinitygroupisobopcode|IsoBopCode|ID|[PolicyCenterL4-1].dbo.pctl_BOPCodeAffinityPrgm_Ext|pctl_BOPCodeAffinityPrgm_Ext_TypeCode_IsoBopCode / pctl_BOPCodeAffinityPrgm_Ext_Name_IsoBopCode / pctl_BOPCodeAffinityPrgm_Ext_Description_IsoBopCode|TypeCode / Name / Description|N|pctl_BOPCodeAffinityPrgm_Ext_TypeCode_IsoBopCode / pctl_BOPCodeAffinityPrgm_Ext_Name_IsoBopCode / pctl_BOPCodeAffinityPrgm_Ext_Description_IsoBopCode
[PolicyCenterL4-1].dbo.pc_affinitygroupjur|Jurisdiction|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction
[PolicyCenterL4-1].dbo.pcx_affinitygroupstat|State|ID|[PolicyCenterL4-1].dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description|Y|pctl_State_TypeCode_State / pctl_State_Name_State / pctl_State_Description_State
[PolicyCenterL4-1].dbo.pc_agencybillplan|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pc_agreementparticipant|FlatPremium_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_FlatPremium_cur / pctl_Currency_Name_FlatPremium_cur / pctl_Currency_Description_FlatPremium_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_FlatPremium_cur / pctl_Currency_Name_FlatPremium_cur / pctl_Currency_Description_FlatPremium_cur
[PolicyCenterL4-1].dbo.pcx_allItemLimit|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_amsapti_ext|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_AmsApti_Ext|pctl_AmsApti_Ext_TypeCode / pctl_AmsApti_Ext_Name / pctl_AmsApti_Ext_Description|TypeCode / Name / Description|Y|pctl_AmsApti_Ext_TypeCode_Subtype / pctl_AmsApti_Ext_Name_Subtype / pctl_AmsApti_Ext_Description_Subtype
[PolicyCenterL4-1].dbo.pc_archiveworkitem|Status|ID|[PolicyCenterL4-1].dbo.pctl_WorkItemStatusType|pctl_WorkItemStatusType_TypeCode_Status / pctl_WorkItemStatusType_Name_Status / pctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description|N|pctl_WorkItemStatusType_TypeCode_Status / pctl_WorkItemStatusType_Name_Status / pctl_WorkItemStatusType_Description_Status
[PolicyCenterL4-1].dbo.pcx_assistedCareLiving|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_assistedCareLiving|limt|ID|[PolicyCenterL4-1].dbo.pctl_HoAssistedCovLimit|pctl_HoAssistedCovLimit_TypeCode / pctl_HoAssistedCovLimit_Name / pctl_HoAssistedCovLimit_Description|TypeCode / Name / Description|Y|pctl_HoAssistedCovLimit_TypeCode_limt / pctl_HoAssistedCovLimit_Name_limt / pctl_HoAssistedCovLimit_Description_limt
[PolicyCenterL4-1].dbo.pcx_assistedCareLiving|relationToNI|ID|[PolicyCenterL4-1].dbo.pctl_RelationshipToInsured|pctl_RelationshipToInsured_TypeCode / pctl_RelationshipToInsured_Name / pctl_RelationshipToInsured_Description|TypeCode / Name / Description|Y|pctl_RelationshipToInsured_TypeCode_relationToNI / pctl_RelationshipToInsured_Name_relationToNI / pctl_RelationshipToInsured_Description_relationToNI
[PolicyCenterL4-1].dbo.pc_attribute|Type|ID|[PolicyCenterL4-1].dbo.pctl_UserAttributeType|pctl_UserAttributeType_TypeCode_Type / pctl_UserAttributeType_Name_Type / pctl_UserAttributeType_Description_Type|TypeCode / Name / Description|N|pctl_UserAttributeType_TypeCode_Type / pctl_UserAttributeType_Name_Type / pctl_UserAttributeType_Description_Type
[PolicyCenterL4-1].dbo.pc_attributeuser|State|ID|[PolicyCenterL4-1].dbo.pctl_State|pctl_State_TypeCode_State / pctl_State_Name_State / pctl_State_Description_State|TypeCode / Name / Description|N|pctl_State_TypeCode_State / pctl_State_Name_State / pctl_State_Description_State
[PolicyCenterL4-1].dbo.pc_attr_name_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_attr_desc_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_auditinformation|ActualAuditMethod|ID|[PolicyCenterL4-1].dbo.pctl_AuditMethod|pctl_AuditMethod_TypeCode_ActualAuditMethod / pctl_AuditMethod_Name_ActualAuditMethod / pctl_AuditMethod_Description_ActualAuditMethod|TypeCode / Name / Description|N|pctl_AuditMethod_TypeCode_ActualAuditMethod / pctl_AuditMethod_Name_ActualAuditMethod / pctl_AuditMethod_Description_ActualAuditMethod
[PolicyCenterL4-1].dbo.pc_auditinformation|AuditFee_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_AuditFee_cur / pctl_Currency_Name_AuditFee_cur / pctl_Currency_Description_AuditFee_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_AuditFee_cur / pctl_Currency_Name_AuditFee_cur / pctl_Currency_Description_AuditFee_cur
[PolicyCenterL4-1].dbo.pc_auditinformation|AuditMethod|ID|[PolicyCenterL4-1].dbo.pctl_AuditMethod|pctl_AuditMethod_TypeCode_AuditMethod / pctl_AuditMethod_Name_AuditMethod / pctl_AuditMethod_Description_AuditMethod|TypeCode / Name / Description|N|pctl_AuditMethod_TypeCode_AuditMethod / pctl_AuditMethod_Name_AuditMethod / pctl_AuditMethod_Description_AuditMethod
[PolicyCenterL4-1].dbo.pc_auditinformation|AuditScheduleType|ID|[PolicyCenterL4-1].dbo.pctl_AuditScheduleType|pctl_AuditScheduleType_TypeCode_AuditScheduleType / pctl_AuditScheduleType_Name_AuditScheduleType / pctl_AuditScheduleType_Description_AuditScheduleType|TypeCode / Name / Description|N|pctl_AuditScheduleType_TypeCode_AuditScheduleType / pctl_AuditScheduleType_Name_AuditScheduleType / pctl_AuditScheduleType_Description_AuditScheduleType
[PolicyCenterL4-1].dbo.pc_auditinformation|FirstEscalationPrompt|ID|[PolicyCenterL4-1].dbo.pctl_AuditEscalationPromptType|pctl_AuditEscalationPromptType_TypeCode_FirstEscalationPrompt / pctl_AuditEscalationPromptType_Name_FirstEscalationPrompt / pctl_AuditEscalationPromptType_Description_FirstEscalationPrompt|TypeCode / Name / Description|N|pctl_AuditEscalationPromptType_TypeCode_FirstEscalationPrompt / pctl_AuditEscalationPromptType_Name_FirstEscalationPrompt / pctl_AuditEscalationPromptType_Description_FirstEscalationPrompt
[PolicyCenterL4-1].dbo.pc_auditinformation|RevisionType|ID|[PolicyCenterL4-1].dbo.pctl_RevisionType|pctl_RevisionType_TypeCode_RevisionType / pctl_RevisionType_Name_RevisionType / pctl_RevisionType_Description_RevisionType|TypeCode / Name / Description|N|pctl_RevisionType_TypeCode_RevisionType / pctl_RevisionType_Name_RevisionType / pctl_RevisionType_Description_RevisionType
[PolicyCenterL4-1].dbo.pc_auditinformation|SecondEscalationPrompt|ID|[PolicyCenterL4-1].dbo.pctl_AuditEscalationPromptType|pctl_AuditEscalationPromptType_TypeCode_SecondEscalationPrompt / pctl_AuditEscalationPromptType_Name_SecondEscalationPrompt / pctl_AuditEscalationPromptType_Description_SecondEscalationPrompt|TypeCode / Name / Description|N|pctl_AuditEscalationPromptType_TypeCode_SecondEscalationPrompt / pctl_AuditEscalationPromptType_Name_SecondEscalationPrompt / pctl_AuditEscalationPromptType_Description_SecondEscalationPrompt
[PolicyCenterL4-1].dbo.pc_bacededpremiumhistory|Reason|ID|[PolicyCenterL4-1].dbo.pctl_RIRecalcReason|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason|TypeCode / Name / Description|N|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason
[PolicyCenterL4-1].dbo.pc_bacededpremiumtransaction|BasisGNP_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur
[PolicyCenterL4-1].dbo.pc_bacededpremiumtransaction|CededPremium_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur
[PolicyCenterL4-1].dbo.pc_bacededpremiumtransaction|CededPremiumMarkup_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur
[PolicyCenterL4-1].dbo.pc_bacededpremiumtransaction|CededRiskAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur
[PolicyCenterL4-1].dbo.pc_bacededpremiumtransaction|Commission_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur
[PolicyCenterL4-1].dbo.pc_bacost|ActualAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur
[PolicyCenterL4-1].dbo.pc_bacost|ActualAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_bacost|ActualTermAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur
[PolicyCenterL4-1].dbo.pc_bacost|ActualTermAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmountBilling_cur / pctl_Currency_Name_ActualTermAmountBilling_cur / pctl_Currency_Description_ActualTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualTermAmountBilling_cur / pctl_Currency_Name_ActualTermAmountBilling_cur / pctl_Currency_Description_ActualTermAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_bacost|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_bacost|ChargePattern|ID|[PolicyCenterL4-1].dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern|TypeCode / Name / Description|N|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern
[PolicyCenterL4-1].dbo.pc_bacost|OverrideAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur
[PolicyCenterL4-1].dbo.pc_bacost|OverrideAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_bacost|OverrideSource|ID|[PolicyCenterL4-1].dbo.pctl_OverrideSourceType|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource|TypeCode / Name / Description|N|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource
[PolicyCenterL4-1].dbo.pc_bacost|OverrideTermAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur
[PolicyCenterL4-1].dbo.pc_bacost|OverrideTermAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur
